"Dataset_ID","slice","TJJA","tree_uni","tree_tip","tree_uni_scatter5","tree_tip_scatter5","tree_uni_scatter10","tree_tip_scatter10","tree_uni_scatter15","tree_tip_scatter15","Longitude","Latitude"
3892,1800,14.1045058186849,69.9172442628385,25.2433361044615,67.7366263575801,31.4084845725156,56.8930566834395,24.8665883462159,86.2291206018652,38.1730243746206,6.994444,48.01333
3892,8900,15.5855581665039,70.1740127217928,25.2433361044615,75.4373009412167,30.724405195083,75.7784501911349,34.2518006633498,46.7896308600613,0,6.994444,48.01333
3892,3300,14.2272627766927,70.1314793875792,25.2433361044615,71.7098474297679,23.2307657231681,81.9656794675545,36.1543257206626,63.7975508958289,9.36209496033933,6.994444,48.01333
3892,7300,15.5278382364909,70.4816249180693,25.2433361044615,60.0170242737058,19.0696924916261,80.8838219964369,55.947234706743,53.2980328306623,22.5403617079937,6.994444,48.01333
3892,9200,15.9052078247071,69.7125908784329,25.2433361044615,68.5201404817082,29.5422327314216,63.9660604765176,8.01719041781567,67.7376076084513,36.2300563619873,6.994444,48.01333
3892,9300,15.9029362996419,69.6260289773287,25.2433361044615,68.0297191198935,18.2899019287755,59.1970826545801,5.53100351867457,49.0740450392032,1.71992011441088,6.994444,48.01333
3892,5300,14.3127811686198,70.2967816818575,25.2433361044615,70.7321546588909,31.0402938461068,50.1664445117774,0.815963165073949,58.4420876928034,27.0963134247762,6.994444,48.01333
3892,2600,14.2712504069011,69.976117508521,25.2433361044615,60.6597575440312,22.9471106360026,82.3261664099955,32.2579165911433,59.2373868718394,1.90539414812935,6.994444,48.01333
3892,8300,15.4277543131511,70.339964053327,25.2433361044615,65.5988080684385,21.3026332977511,68.1786056690526,16.7642716370124,70.5906181513944,38.4509286383384,6.994444,48.01333
3892,9800,15.9431392415365,69.8446464089348,25.2433361044615,75.6194154221201,20.250841491923,72.0124356956207,19.2302642718762,52.5921425001834,23.8889389004407,6.994444,48.01333
3892,4100,14.4968942260742,70.409409869671,25.2433361044615,67.7227692211089,22.9613393550081,51.0267150962803,5.88973313006203,68.6848313895189,53.3030893238643,6.994444,48.01333
3892,6000,14.7149715169271,70.5520745079926,25.2433361044615,64.3992194990891,25.3667200357204,72.1666248070229,21.9492941613017,81.4821981641015,12.1944303516771,6.994444,48.01333
3892,6300,15.0506536865235,70.6563703404507,25.2433361044615,64.224078250365,32.0220404478283,78.8420903770893,23.2455744804752,59.3804341580368,27.4803889257466,6.994444,48.01333
3892,6500,14.9727997843425,70.6822757695323,25.2433361044615,70.0134532303374,21.1998152238096,72.4664115869473,23.7321912615757,78.2963938419822,44.8470846780117,6.994444,48.01333
3892,1700,14.2772041829427,69.9734773273209,25.2433361044615,60.0306494737048,22.9530940340848,64.0688952101861,33.7352485588816,52.8507264071866,41.5480443740326,6.994444,48.01333
3892,1500,14.4369530232748,70.0317215937043,25.2433361044615,69.4332651571728,27.054689908405,62.0418130082422,28.6010685116617,67.5481383150018,13.0392436199851,6.994444,48.01333
3892,9000,15.5195455932617,70.0116697925679,25.2433361044615,70.858960258202,27.2849306815918,84.5301288580351,12.8786390441372,73.8186679264231,4.09604345391284,6.994444,48.01333
3892,10600,15.7006255086263,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,3400,14.4278937784831,70.1707284033058,25.2433361044615,72.6386537898803,37.443953364792,78.2644076835582,51.2766812438642,80.7890930423049,38.0230768137795,6.994444,48.01333
3892,2300,14.1477172851563,69.8080228385425,25.2433361044615,69.1807908268411,21.5030390153372,55.363648686958,46.6669906374324,59.8594239542456,17.0490382555328,6.994444,48.01333
3892,8000,15.6184038289388,70.2341075370439,25.2433361044615,67.78298714525,25.4025667928951,75.2560509109083,8.01880421603571,58.3459986218161,16.3158849284067,6.994444,48.01333
3892,9700,15.6592125447591,69.7517325291921,25.2433361044615,70.5008907426626,27.7284579172925,74.47788002172,18.4841786477252,86.9024994934233,47.8727123278499,6.994444,48.01333
3892,2500,14.3320686848959,69.905679148053,25.2433361044615,69.576546044609,23.9758673315918,46.6973269105485,25.5402905289183,84.7943519648408,36.501346913028,6.994444,48.01333
3892,8400,15.3624940999349,70.3903566251814,25.2433361044615,67.0476726627891,31.8324307504818,76.6264967919612,25.5021286905233,63.4748971220145,14.6505308391432,6.994444,48.01333
3892,8500,15.5599477132162,70.42625575551,25.2433361044615,74.6282466539018,27.6426765054571,64.5694520445299,14.2085004409823,62.7861581324533,47.9492885039195,6.994444,48.01333
3892,8600,15.449448038737,70.4325834724722,25.2433361044615,77.3434669847345,25.4540974108393,53.2943242992309,25.6825918106784,91.1567365770943,0,6.994444,48.01333
3892,8700,15.2053219604492,70.3959832890749,25.2433361044615,76.3738306435043,29.4874114788149,76.6440590119022,38.9627523522825,82.2155094691371,39.3808847245134,6.994444,48.01333
3892,8800,15.4811920166016,70.3082982757027,25.2433361044615,66.0635520954774,20.2585319988966,46.2593214788399,20.122439429787,70.007167618637,22.4148252870612,6.994444,48.01333
3892,3100,14.2690067545573,70.1152965360406,25.2433361044615,64.7868511623835,24.2487641650717,93.5320622202862,27.7761776181029,71.3576619797716,32.3692118779605,6.994444,48.01333
3892,4700,14.1303919474284,70.0431023593564,25.2433361044615,68.7170808196257,20.4296178260994,55.8573429238716,17.3741530020526,55.6603203258609,11.2389159973569,6.994444,48.01333
3892,3200,14.4212365722656,70.1139829497567,25.2433361044615,61.002261261344,27.5180761826545,75.1575382877221,0.624326955901203,100,28.6939558972611,6.994444,48.01333
3892,4800,14.4921867879232,70.0397275670358,25.2433361044615,73.6574412949831,20.7688272948452,71.2765440114275,27.2400254715281,68.2381600010033,11.2987874014193,6.994444,48.01333
3892,5100,14.3139252726237,70.1886078754221,25.2433361044615,68.5523228502979,17.9871518295904,62.2571708986178,37.9868444029003,87.7161058428217,50.1377565842061,6.994444,48.01333
3892,9400,15.8581997680664,69.5960787733854,25.2433361044615,75.0539202740553,30.6759188039217,71.9094598386626,32.2191482598702,75.6850648429095,8.58262623330692,6.994444,48.01333
3892,5600,14.5588787841797,70.4001823890187,25.2433361044615,74.2689547579034,27.3890964563479,63.5703438721736,24.6593008158006,49.9389625374585,20.1316332900436,6.994444,48.01333
3892,3800,14.549748433431,70.3738780604097,25.2433361044615,68.7741296583972,27.254950810004,83.5570354537333,26.6456673648678,46.8556156927449,0,6.994444,48.01333
3892,3900,14.5347980753581,70.4028521805535,25.2433361044615,64.61784161136,43.7946111052646,71.387878045094,13.9231190031948,95.1103453992831,10.5818516827363,6.994444,48.01333
3892,100,14.6826967366537,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,11000,14.7289165242513,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,4300,14.5681758626302,70.3187746871232,25.2433361044615,74.9080690061522,22.9464602872324,71.7111613075282,42.6345792034498,56.7936614687316,43.6927545928671,6.994444,48.01333
3892,10100,15.7271147664388,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,4600,14.2981880696615,70.0843208282162,25.2433361044615,67.5367662897595,23.7681246665368,75.1830858891031,28.887844633818,74.677389852866,15.0529143400597,6.994444,48.01333
3892,1100,13.9615536499024,69.8397163776256,25.2433361044615,66.3227642407083,25.0798634656997,84.4801947222276,35.0728327768671,78.6189175651763,32.3228260624849,6.994444,48.01333
3892,4500,14.3200811767578,70.1556348491618,25.2433361044615,67.4402050611519,21.2288149736762,62.002580527081,10.9479211249657,100,11.9069961917238,6.994444,48.01333
3892,10300,15.1153056844076,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,10500,15.4549219767253,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,10700,15.2130574544271,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,5500,14.3970834350586,70.3680700296697,25.2433361044615,69.1603472619236,18.5233702820441,76.4215779391005,25.6796368325735,42.0462835003866,58.6414505918305,6.994444,48.01333
3892,7600,15.5113618977865,70.3462652718078,25.2433361044615,69.9168747346258,32.4547378509711,72.8001940086409,39.1426725875189,82.8182600106288,20.8654580515809,6.994444,48.01333
3892,5800,14.6040636189779,70.4711139906533,25.2433361044615,72.4289817867527,21.0514365551777,77.8627026537466,20.83686597613,98.2823320368035,39.5329753149735,6.994444,48.01333
3892,6700,15.1482487996419,70.6690774426184,25.2433361044615,62.0175606085237,27.3809745387468,73.9951252973374,32.265028543514,45.6174678977419,26.0809886237499,6.994444,48.01333
3892,10400,15.4456098429362,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,7900,15.5911163330078,70.2375806307132,25.2433361044615,72.5960327152707,29.3384534780005,66.0128070553824,26.4872284624872,81.7483298383292,24.4597487435368,6.994444,48.01333
3892,1400,14.3668118286133,70.011495440353,25.2433361044615,68.3795440867069,32.5972839492591,76.5375477318796,29.321722278744,50.6366940546794,55.5434317889536,6.994444,48.01333
3892,8100,15.5624374389649,70.2526045398997,25.2433361044615,74.5455939215784,24.2754359294492,63.4267757891507,27.9199780657342,91.0491189958483,0,6.994444,48.01333
3892,2800,14.4255849202474,70.0944805494302,25.2433361044615,62.6069536732037,18.7379236330289,70.711744925281,16.9687107657361,74.051172278116,11.0892144067341,6.994444,48.01333
3892,700,14.2288922119141,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,10900,15.1523206583659,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,2700,14.3942063395183,70.0438543237563,25.2433361044615,82.482593267373,18.5064821864472,63.7903179578603,9.00553440041312,75.3047667577751,43.3008451031115,6.994444,48.01333
3892,9500,16.0205879720052,69.6163735582699,25.2433361044615,75.7873855978116,27.3526930397084,71.1997033081492,29.444034698674,83.7384618265905,3.78106004392504,6.994444,48.01333
3892,2000,14.1650829060873,69.8197232254271,25.2433361044615,66.4053180277846,25.4058420805917,78.6807088668713,39.2532171745263,92.1463131816192,4.16011624515279,6.994444,48.01333
3892,9100,15.8712511189779,69.8483234018507,25.2433361044615,66.1267708202588,21.9573510780387,80.2138280285821,35.6867386724661,78.6314433671703,24.8677030893888,6.994444,48.01333
3892,2100,14.2763892618815,69.7954680564742,25.2433361044615,72.2190256798905,21.2238770623723,72.5100587019754,28.0169522330269,89.8201497186491,26.9515103297822,6.994444,48.01333
3892,9900,15.7460844930013,69.9455722649651,25.2433361044615,70.4146632234238,25.9544503737131,56.8717515421932,10.2422917915823,62.2043817005056,43.1008905190739,6.994444,48.01333
3892,10200,15.5328155517578,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3946,1500,14.4369530232748,70.0317215937043,25.2433361044615,64.2605557970657,25.6621944138931,60.3256932998031,7.59119164231841,57.8291687762534,49.3498993002425,7.843056,46.25917
3946,2700,14.3942063395183,70.0438543237563,25.2433361044615,70.3134201562107,29.2379181521454,82.747532829745,12.4702156266508,52.8290018618689,18.0172238853223,7.843056,46.25917
3946,5700,14.7184926350912,70.4342743044803,25.2433361044615,69.2424870804294,17.0381130159585,84.1824868495446,30.4016102021146,59.4816758998009,27.128795830033,7.843056,46.25917
3946,2600,14.2712504069011,69.976117508521,25.2433361044615,67.885604404545,23.7146401599546,69.9496364733245,27.3848214650735,61.5256423327245,27.2642520373581,7.843056,46.25917
3946,3800,14.549748433431,70.3738780604097,25.2433361044615,64.8086512851886,33.3446252558763,77.6751833974104,7.56225198513946,67.2941890559082,43.1872230484743,7.843056,46.25917
3946,5500,14.3970834350586,70.3680700296697,25.2433361044615,69.1058356881032,23.3879403776571,58.9243096765163,28.7278842585096,67.1056310463558,14.3838298546545,7.843056,46.25917
3946,2400,14.0559002685547,69.8467299191379,25.2433361044615,71.135261692958,29.3441280768704,82.5807073282115,22.7381971998116,74.9118041180459,22.4424909832843,7.843056,46.25917
3946,10400,15.4456098429362,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,4500,14.3200811767578,70.1556348491618,25.2433361044615,68.5125866336169,31.2186948552274,75.601984743539,24.209359156011,74.3232866731742,13.2477840364548,7.843056,46.25917
3946,4800,14.4921867879232,70.0397275670358,25.2433361044615,71.2687911682024,18.9743719568496,69.4987282998023,13.8753269801735,51.8613154162955,34.1567282907627,7.843056,46.25917
3946,10300,15.1153056844076,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,2200,14.3377280680339,69.7913842772388,25.2433361044615,65.435894610227,24.1541438602908,80.1323742771223,44.9559938618629,61.0178104658955,44.9528159438903,7.843056,46.25917
3946,1200,14.1975928751628,69.8938921284727,25.2433361044615,77.6907368833724,21.3374124798328,60.8976700544378,25.8897813417609,54.5621309367206,39.8293090117815,7.843056,46.25917
3946,9200,15.9052078247071,69.7125908784329,25.2433361044615,75.6982932440004,19.1432120494911,80.0117820866694,27.241541608988,87.2094751326418,32.4579054597903,7.843056,46.25917
3946,9400,15.8581997680664,69.5960787733854,25.2433361044615,74.9007680582185,24.1940489936522,85.8466078554233,32.0017384476634,53.5354516865335,39.6386789676489,7.843056,46.25917
3946,3000,14.4325486246745,70.122596870802,25.2433361044615,61.4552552178985,24.4878672385794,76.2511161708249,38.6292000842858,89.9367532068046,18.1808510495077,7.843056,46.25917
3946,4200,14.4948037719727,70.3772805510712,25.2433361044615,68.8675326651628,27.1253866825204,79.4693800703877,41.3643408433802,60.4050864282336,15.1218479465489,7.843056,46.25917
3946,1400,14.3668118286133,70.011495440353,25.2433361044615,63.9409045083299,22.3184575787551,60.5952269795489,16.1368014353014,65.9970941814535,32.3847382841596,7.843056,46.25917
3946,11000,14.7289165242513,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,5400,14.7535981241862,70.3352214239366,25.2433361044615,65.7933124101451,34.5606824124495,57.8828442700934,14.9224199807333,70.4581529016421,20.3461794970749,7.843056,46.25917
3946,6600,14.9669126383464,70.6803097842443,25.2433361044615,74.5508707681143,31.3793149541165,65.8714267886857,14.3117490974659,52.3039424925225,7.26560771330659,7.843056,46.25917
3946,9000,15.5195455932617,70.0116697925679,25.2433361044615,70.6487811672881,22.1031401196733,64.0751780669209,27.760790774791,54.0519715003207,9.86431154092628,7.843056,46.25917
3946,7600,15.5113618977865,70.3462652718078,25.2433361044615,73.0780381637432,30.5957339689467,73.0581241226778,17.45580508312,84.7098774744651,8.41507856193517,7.843056,46.25917
3946,4700,14.1303919474284,70.0431023593564,25.2433361044615,67.3185673572055,31.0699368745603,65.0447437546387,20.3566515909771,72.7757556631377,33.7897572468523,7.843056,46.25917
3946,7700,15.5357651774089,70.2998839596412,25.2433361044615,61.2319792765087,17.9580498687184,85.7032336228032,31.4219966639284,52.0659519959994,31.6023364768238,7.843056,46.25917
3946,10200,15.5328155517578,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,100,14.6826967366537,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,7900,15.5911163330078,70.2375806307132,25.2433361044615,66.7664869199773,28.6486660127785,71.9385675433254,28.1592040720286,27.8166588902664,4.04541129166489,7.843056,46.25917
