"bimod","bistab","tree_type","cell"
FALSE,FALSE,"tree_REVEALS",127
FALSE,FALSE,"tree_REVEALS",128
FALSE,FALSE,"tree_REVEALS",163
FALSE,FALSE,"tree_REVEALS",164
